@id	@lat	@lon	name	highway
4744265922	10.6481639	76.5381104	Alathur town bus stop	bus_stop
4744265923	10.6482331	76.5310798	Alathur malamala junction	bus_stop
4744265925	10.6483327	76.5425053	Crecent hospital bus stop	bus_stop
4744267021	10.6469228	76.5417394	Alathur private Bus staion	
4744267022	10.6473940	76.5384190	Alathur court junction	bus_stop
4744267023	10.6461420	76.5481254	Alathur bank road junction	bus_stop
4744267024	10.6492653	76.5474280	Alathur bank road junction	bus_stop
4744564521	8.9962496	76.5783604	"Koivila, Bharanikkavu"	bus_stop
4745604977	10.1536822	76.2736147	Thelathuruth	bus_stop
4745634827	10.1726002	76.2963929		bus_stop
4745634828	10.1725189	76.2963756		bus_stop
4745634829	10.1704512	76.2958867		bus_stop
4745634831	10.1628388	76.2875124		bus_stop
4745634832	10.1554876	76.2845243	Chalakka	bus_stop
4745634833	10.1555456	76.2844347	Chalakka	bus_stop
4745634835	10.1596270	76.2858239		bus_stop
4748418898	8.9757533	76.5351064	Chavara Pvt. Bus Stand	
4753199419	9.9752779	76.2785881	St Theresas College	bus_stop
4759260783	9.7944115	76.3025519	Vallethodu	bus_stop
4759574438	8.9211404	76.5588152	Kavanad jn.	bus_stop
4759574439	8.9125808	76.5596258	Vallikeezhu jn.	bus_stop
4764023524	11.3952732	75.7261657	Pookad	bus_stop
4764038321	11.3937826	75.7272476	Pookad	bus_stop
4766235375	10.9747413	76.1784524	cholakkulam  busstop	bus_stop
4769000937	11.4112872	75.9457066	Vezhupoor	bus_stop
4769428928	10.0250912	76.3073159	Edappally Junction	bus_stop
4769428932	10.0432261	76.2990611	Kunnumpuram	bus_stop
4769436232	9.9501413	76.3318944	Petta	bus_stop
4769436233	9.9547213	76.3275850	Champakkara	bus_stop
4769436235	9.9696240	76.3179598	Vytilla Junction	bus_stop
4782238960	10.7739985	76.5810926	anikkode	bus_stop
4792523922	9.8233774	76.3112761	Eramalloor	bus_stop
4792523923	9.8347671	76.3093102	Kochveli Junction	bus_stop
4792525422	9.6739784	76.3397695	Xray by pass	bus_stop
4792525424	9.6654455	76.3535143	Nallannakavala	bus_stop
4792525425	9.6621743	76.3530004	Kunchikkavala;Maruthorvattom junction	bus_stop
4792525426	9.6634365	76.3474954	Maruthorvattom temple	bus_stop
4792525427	9.7034120	76.3563741	Chenganda Valavu	bus_stop
4792530321	9.6555200	76.3515014	Pottikavala	bus_stop
4792530322	9.6551138	76.3373999	11th Mile	bus_stop
4792530323	9.6674175	76.3390929	KVM hospital	bus_stop
4792530421	9.6545668	76.3478107	Bakery junction	bus_stop
4792530422	9.8780380	76.3038187	Aroor Bypass	bus_stop
4792530521	9.6765555	76.3931153	Thaneermukkom junction	bus_stop
4793197371	9.1139555	76.4736073		bus_stop
4799885321	8.9218972	76.9086447	Thaluvachira Junction	bus_stop
4800751006	10.2253450	76.1983664	തെക്കേ നട	bus_stop
4800751007	10.2274041	76.1971224	Padinjare Nada (west Nada) Bus Stop	bus_stop
4802320604	10.1757841	76.2276799		bus_stop
4802320607	10.1781641	76.2218837	കപ്പേള	bus_stop
4802320608	10.1782737	76.2162594	SN Road	bus_stop
4802320945	10.1783334	76.2186520	കൊച്ചങ്ങാടി	bus_stop
4805940485	10.0434863	76.2986487	Kunnumpuram	bus_stop
4817115017	9.5786099	76.7440394	1st Mile	bus_stop
4817236942	11.2584318	75.8020542	Kotooli Bus Stop	bus_stop
4817288724	9.2332837	76.5184641	HSChettikulangara Bus Stop	bus_stop
4817289324	9.2227087	76.5157587	Chettikulangara Market Stop	bus_stop
4817302221	9.2191384	76.5156208	Kamukumvila Junction	bus_stop
4822620724	10.8628596	76.2207823	Vandumthara	bus_stop
4829408331	9.0217800	76.8070464	Alakkuzhi Junction	bus_stop
4829733521	9.2770607	76.5213468	Kottamuku	bus_stop
4829735633	9.2244689	76.6770026	പന്തളം	
4829735635	9.2246445	76.5364831	Laha Junction	bus_stop
4829735638	9.2410163	76.5534643	KallumalaBusStop	bus_stop
4829735639	9.2054328	76.5640603	Kurathikaadu	bus_stop
4829735641	9.2547670	76.5514601	HospitalJunction	bus_stop
4829735825	9.2246222	76.5365306	Laha Junction	bus_stop
4829735837	9.2450750	76.5849970	Kochalumoodu	bus_stop
4829735839	9.2338088	76.5907303	Mankamkuzhy	bus_stop
4829738826	9.2155948	76.5159771	Cherukara Bus Stop	bus_stop
4829744725	9.2508715	76.5296107	KandiyurBusStop	bus_stop
4829744731	9.3111920	76.5353918	PrivateBusStation	
4829745227	9.1945028	76.5097757	Kakkanadu	bus_stop
4829745228	9.1981864	76.5119395	NadakavuBusStop	bus_stop
4829745229	9.2038878	76.5137388	PanamballyBusStop	bus_stop
4829745321	9.2250333	76.5293649	Altharamoodu	bus_stop
4829745324	9.2200216	76.5158992	VarikkolilJunction	bus_stop
4829745722	9.2506946	76.5323940	AmbalamukkuBusStop	bus_stop
4829745726	9.1776938	76.5026568	Mukkavalla	bus_stop
4829751221	9.2077637	76.4947460	Chittankari Junction	bus_stop
4829752229	9.2101922	76.4950691	PathiyoorBusStop	bus_stop
4829752721	9.2419313	76.5198185	PanachamoodBusStop	bus_stop
4829752723	9.2492967	76.5364028	Pookada	bus_stop
4832286682	8.8847022	76.5912754		bus_stop
4834362658	11.6599680	76.1651869		bus_stop
4838607323	9.2202113	76.5174800	VaduthanaJunction	bus_stop
4838621222	9.2590865	76.4635421	Haripad Kavala	bus_stop
4838626021	9.2278595	76.5166259	Chettikulangara	bus_stop
4853803092	11.4410631	75.6955779	New bus stand koyilandy	
4889056845	10.1029556	76.3584376	Aluva Police Station	bus_stop
4889056860	10.1030366	76.3557487	Thrikkunnathu Seminary	bus_stop
4891933521	10.5061092	76.2781321	Moorkanikkara	bus_stop
4902953821	10.2067124	76.2939356	Kuzhur shap stop	bus_stop
4914030721	10.9245878	76.1305889	NAIR PADI	bus_stop
4935377586	10.6879957	76.6602054		bus_stop
4935386179	10.6864855	76.6580698	Althara bus stop	bus_stop
4953764524	10.7093898	75.9558389	puthiyiruthi	bus_stop
4953767122	10.7303930	75.9469056	veliyankodu	bus_stop
4953932022	8.6877852	76.7737047	Nilakkamukku	bus_stop
4956972896	10.9755288	76.1834143	Valiyaveetilpadi	bus_stop
4966586721	8.7973394	76.7690496	Kadampattukonam	bus_stop
4967470021	11.6453663	76.1444352	Kakkavayal	bus_stop
4982514035	8.9208304	76.5588029	Kavanadu	bus_stop
4993364621	10.2524505	76.2191408	Narayanamangalam	bus_stop
4993364622	10.2525678	76.2190321	Narayanamangalam	bus_stop
4994362424	10.4556796	76.1902505	Parpakadavu Road	bus_stop
4994362425	10.4556167	76.1915032	Shapu Junction (Toddy Shop)	bus_stop
5015295203	10.5272092	76.2019639	Kanattukara	bus_stop
5018097022	9.7823274	76.5975266	Poovathinkal	bus_stop
5018097622	9.7707412	76.6106092		bus_stop
5018097623	9.7762328	76.6128734		bus_stop
5031547822	10.4275066	76.2376853	Palakkadavu	bus_stop
5032024460	10.7497563	76.3836317	Theruvu Bus Stop	bus_stop
5032024461	10.7509974	76.3823962	Laserpadi Bus Stop	bus_stop
5032050799	10.7534872	76.3797437	Chirankara	bus_stop
5032050800	10.7568030	76.3819863	Theeppara	bus_stop
5032050801	10.7627514	76.3821152	Palam Stop	bus_stop
5032050803	10.7467856	76.3841273	Mrigasupathri Stop	bus_stop
5040661346	10.7536237	76.4369179	Lakkidi Bus Stop	bus_stop
5040889730	10.7350369	76.4272969	Community Health Centre Bus-stop	bus_stop
5041096683	10.7258683	76.4256157	Kuthampully Road Jn	bus_stop
5059468623	10.6176432	76.0973673	Paarappuram	bus_stop
5066280838	9.1180840	76.4844039		bus_stop
5068687522	8.5302656	76.9386668	Kesavadasapuram	bus_stop
5079145521	11.4217682	76.3262801	Marutha	bus_stop
5082970506	10.6147382	76.1968754		bus_stop
5082970507	10.6147380	76.1968986	Medical College	bus_stop
5082970508	10.6189420	76.1995117		bus_stop
5082970769	10.6176471	76.1993753		bus_stop
5082992633	10.6087289	76.1994614	Bus Stop	bus_stop
5094000623	9.5263185	76.5460730	Nellickal Bus Stop	bus_stop
5097234921	8.5327095	77.1447283	Neyyar Dam	
5104357823	11.8700220	75.3675938		bus_stop
5108802950	11.9542308	75.4917951	Arayal Motta	bus_stop
5111558823	9.1134319	76.6338586	Chakkuvally	bus_stop
5111559721	9.1348323	76.6270086	Vanchimukku	bus_stop
5111559722	9.1322083	76.6325037	Anayadi	bus_stop
5127810260	11.4572170	76.0020481	Kannoth	bus_stop
5145335691	9.9852674	76.2795630	St Alberts College	bus_stop
5151905624	11.5983369	75.5908278		
5167302825	11.8773633	75.3723717		bus_stop
5167521160	11.8679756	75.3663397	State Bank Stop	bus_stop
5167628925	11.8762202	75.3729567	Taluk	bus_stop
5168567944	11.9038312	75.3692994	Podikkundu	bus_stop
5168573218	8.5640051	76.9856093	Karakulam Bridge	bus_stop
5168629244	11.8786184	75.3746028	South Bazar	bus_stop
5170711391	11.8765823	75.3677710	Stadium bus stop	bus_stop
5171084833	11.8847970	75.3728468	AKG Bus Stop	bus_stop
5171119593	11.8806710	75.3742773		bus_stop
5179559221	9.5609568	76.5286106	Diwan Kavala	bus_stop
5179559222	9.5632889	76.5258501	Kuruppumpady	bus_stop
5179559421	9.5584506	76.5291732	Diwanpuram	bus_stop
5184021568	11.8720710	75.3964237	Mele Chovva	bus_stop
5184021569	11.8719001	75.3964856	Mele Chovva	bus_stop
5184021571	11.8719891	75.3933308	Dharmasamajam	bus_stop
5184021572	11.8741150	75.3880620	Kannothumchal	bus_stop
5184021573	11.8739191	75.3881457	Kannothumchal	bus_stop
5184021574	11.8742966	75.3826876	Thana	bus_stop
5184021575	11.8740645	75.3825314	Thana	bus_stop
5184086620	9.3701016	76.5796139	Thukalasserry	bus_stop
5217325198	10.0767076	76.6294483	Ramalloor bus stop	bus_stop
5217446463	11.8823032	75.4305235	കാപ്പാട്	bus_stop
5217446464	11.8945025	75.4292599	ചേലോറ	bus_stop
5217446465	11.9004774	75.4309028	മതുകോത്ത്	bus_stop
5217465819	11.9014380	75.4457498	Eachur	bus_stop
5217465820	11.9091551	75.4500186	കമാൽപീടിക	bus_stop
5217466721	11.9133805	75.4573294	കുടുക്കിമൊട്ട	bus_stop
5217466722	11.9225765	75.4835302	കൊയ്യോടഞ്ചാൽ	bus_stop
5217488557	11.9841276	75.3760189		bus_stop
5219580305	10.6552801	76.5118636	K.C.P School Bus Stop	bus_stop
5220127274	9.5922115	76.5283634	Jubilee Park Bus Stop	bus_stop
5234352210	11.7565311	75.8799377	Korome pallippadi	bus_stop
5240431892	9.9776802	76.2769397	Menaka	bus_stop
5243665921	10.5453121	76.5794903	Kairady	bus_stop
5243800119	9.2212362	76.7135659	Thumpamon	bus_stop
5251509321	10.5795168	76.0438108	Pallavi	bus_stop
5253654222	10.0130048	77.0101042	Iruttukanam	bus_stop
5253717421	10.0538972	76.7744132	Ksrtc Bus Stop	bus_stop
5255461723	12.0659790	75.5799213	Vembuva	
5255461724	12.0610197	75.5811810	Payyavoor	
5255461923	12.1258286	75.6338784	Kottadikavala	bus_stop
5255461925	12.0962402	75.5630171	Chalimparambu	bus_stop
5255461926	12.0831235	75.5631628	Poopparamba	bus_stop
5255497123	12.0709260	75.5762700	Vembuva	bus_stop
5255497124	12.0770905	75.5664206	Koottakalam	bus_stop
5255497221	12.1119651	75.6281340	Padankavala	bus_stop
5255497222	12.0604566	75.5602801	Chundapparambu	bus_stop
5257529164	9.1167359	76.4807902		bus_stop
5257592722	12.0544076	75.5335306	Koottummugham	bus_stop
5257603922	12.0489198	75.5248699	Podikkalam	bus_stop
5261851010	10.1565933	76.3547670	Athani	bus_stop
5261851012	10.1579846	76.3921868	നെടുമ്പാശ്ശേരി എയർപോർട്ട് ബസ് സ്റ്റാന്റ്	bus_stop
5263465562	9.6709242	76.7810420	Veyilkanampara Bus Stop	bus_stop
5272962499	11.6631094	76.2698922		bus_stop
5275111082	11.4233317	75.8317834		bus_stop
5275111110	11.4221814	75.8315688		bus_stop
5277959916	11.6601667	76.2498600	Manikkuni	bus_stop
5279332258	8.4971365	76.9339559		bus_stop
5283782521	11.7741141	75.8740757	Karimbil junction	bus_stop
5291902075	8.7456117	76.8016112		bus_stop
5291902076	8.6423460	76.8437054	16th MIleStone Bus Stop	bus_stop
5293137204	8.7355048	76.7253355		bus_stop
5293137482	8.7385126	76.7242192		bus_stop
5293137483	8.7354952	76.7252344	Maithanam	bus_stop
5294090650	8.7324976	76.7108666		bus_stop
5295234430	9.9631683	76.2879719	Medical Trust Hospital	bus_stop
5300436110	10.7287948	76.7829663	Nallepilly Bus stop	bus_stop
5300436205	10.7375466	76.8336961	Kozhinjampara Bus Stand	
5301844322	10.5871886	76.0242374	Hospital Center	bus_stop
5301844521	10.5893261	76.0254230	Ovungal	bus_stop
5302163521	10.5950392	76.0295224	Muthuvattur	bus_stop
5308518336	8.5622213	76.9832163	Karakulam Panchayath Bus Stop	bus_stop
5308518341	8.6285877	77.0015074	Puthenpalam	bus_stop
5308518342	8.6414012	77.0206906	Chullimanoor Bus Stop	bus_stop
5308518347	8.6741345	77.0896756	Vithura Market Junction (Chanthamukku)	bus_stop
5308518350	8.6739945	77.0927346	KPSM Junction	bus_stop
5308518351	8.6771493	77.0968747	Theviyode	bus_stop
5308518353	8.6785811	77.1146095	Bus Stop	bus_stop
5308572481	9.4150159	76.3489933	T D Medical College Bus Stop	bus_stop
5308579373	9.6097154	76.3296713	Kanjikkuzhy	bus_stop
5308579647	9.6484998	76.3363963	Mayithara	bus_stop
5309706680	11.4242810	75.8458156	Paraladu Bus Stop	bus_stop
5311522163	8.7339481	76.7262484		bus_stop
5315886997	8.7155617	76.7240243		bus_stop
5315886998	8.7239616	76.7243225		bus_stop
5315886999	8.7313975	76.7161326		bus_stop
5350769521	9.4818093	76.3864896	Ferry	bus_stop
5352825606	9.5688801	76.6353904	Kalachantha	bus_stop
5359294473	11.4203214	75.8313932		bus_stop
5365451921	11.7689758	75.4905743	Mythri Bus Stop1	bus_stop
5377832022	9.9519381	76.3613205	Hill Palace	bus_stop
5377841321	9.9530533	76.3404853	Vadakkekotta	bus_stop
5379782848	9.9659299	76.2952354	Manorama Junction	bus_stop
5409139205	10.5625492	76.1486331	IES College Of Engineering Bus Stop	bus_stop
5409224594	10.5627624	76.1684687	Amala Bus stop	bus_stop
5411613992	11.2883422	75.8070935	Malaparamba Vayanasala	bus_stop
5418109264	8.5660326	76.8871448	karyavattom university bus stop	bus_stop
5418119803	8.5601256	76.8745772	bus stop	bus_stop
5418165670	8.5498319	76.8845476	thripadapuram bus stop	bus_stop
5418169406	8.5424954	76.8852935	Arassummoodu Bus stop	bus_stop
5418174530	8.5498664	76.8845438	Thripadapuram bus stop	bus_stop
5418174552	8.5536446	76.8844376	thripadagiri bus stop	bus_stop
5418179738	8.5601453	76.8745452		bus_stop
5418216597	8.5431352	76.8924425		bus_stop
5418488553	10.5224830	76.2128733	Kuruppam Road Bus Stop	bus_stop
5423779221	10.0281091	76.3099185	Edappally Lulu	bus_stop
5437415013	9.0291209	76.6119870		bus_stop
5439726400	11.9499138	75.4717306	39	bus_stop
5442000714	11.4633800	75.9914600	Kaippuram	bus_stop
5442015347	11.4973280	75.9903323	Manal Vayal	bus_stop
5442023343	11.5000955	75.9896099	Kannappankundu	bus_stop
5444813630	12.1443026	75.1481496	"Jetty to Ayitti, Padne, Kotty"	
5472057922	11.4159621	75.8167800	Aalin chuvad	bus_stop
5472086722	11.4003033	75.7899674		bus_stop
5472087221	11.4002893	75.7900212	Cheekkilode	bus_stop
5472087321	11.3890534	75.7602598	Atholi	bus_stop
5472319795	9.6289069	76.7715403	Rose Junction Bus Stop	bus_stop
5485014974	11.3854023	76.0702196	Poovaranthode Bus Stop	bus_stop
5514503221	10.5999467	76.0211090	Ambala Nada Junction-Perakam	bus_stop
5523159675	8.5509557	77.0667946	uriyakkodu	bus_stop
5523168650	8.5490767	77.0723600	konniyoor palam	bus_stop
5524950666	10.0814506	76.3644444	Kodikuthmala	bus_stop
5572435339	8.4969840	76.9805550	Rotary	bus_stop
5572442726	8.4976175	76.9852842		bus_stop
5587437321	10.6955608	76.0917180	Akkikkavu	bus_stop
5587437521	10.6874945	76.0398324	Chirakkal Bus stand	bus_stop
5601009681	11.2576773	75.7861910	Mofussil Bus Stand City Bus Stop	bus_stop
5603368421	9.8280393	77.0125671	Double Cutting Junction	bus_stop
5631961587	9.5945888	76.3121390	Anamukku Bus Stop	bus_stop
5632374181	9.5939832	76.3044292	Thayyil	bus_stop
5644419346	9.5898126	76.3048855	Varan Junction	bus_stop
5644419347	9.5827130	76.3061462	Pollethai	bus_stop
5644419356	9.5864089	76.3055578	Kasthurba	bus_stop
5645297994	9.5750530	76.3070027	Korthusherri	bus_stop
5645297996	9.5671500	76.3087325	Kattoor Junction	bus_stop
5645297997	9.5645926	76.3091360	Kattoor Church	bus_stop
5645298006	9.6419316	76.2985549	Thiruvizha Beach Junction	bus_stop
5645302523	9.6019625	76.3028210	Mararikkulam Junction	bus_stop
5657053465	9.6613323	76.2993606	Arthunkal	bus_stop
5657053466	9.6642164	76.2995380	Kochu Palli	bus_stop
5657053467	9.6651609	76.3043574	Chambakkadu	bus_stop
5658274063	11.4409005	75.6940406	Old Bus Stand	
5661240499	11.1924573	75.8041467	Chenoth School Bus Stop	bus_stop
5662551754	9.6018201	76.3144983	Mararikkulam Market	bus_stop
5662551757	9.5867594	76.3149067	Janatha Market	bus_stop
5662551759	9.5831926	76.3153424		bus_stop
5671904441	11.4456201	75.8365846	Balussery Mukku	bus_stop
5671917030	11.4217700	75.8322635		bus_stop
5684074596	9.6822183	77.0296902	Aalady Bus Stop	bus_stop
5689967927	9.7277331	76.3003269	Vettackal Bus Stop	bus_stop
5695214822	11.2057303	75.8777171	Karad	bus_stop
5698825521	8.6970031	76.7545864	Gurumandiram	bus_stop
5703612506	8.5402679	76.9694914		bus_stop
5705749214	10.8021242	76.2264933	Pookupadi	bus_stop
5746403757	11.6118326	76.2683242	Mankalankarp Bus Stop	bus_stop
5756729626	10.0297470	76.2545572	Tower Line Bus Stop	bus_stop
5756729627	10.0415239	76.2627983	Moolampilly	bus_stop
5756729628	10.0107693	76.2580991	Mulavukadu Toll	bus_stop
5756729629	9.9910377	76.2648026	Bolgatty	bus_stop
5756729630	9.9564416	76.2570915	Chakkamadam Bus Stop	bus_stop
5756729631	9.9640554	76.2456927	Kunnumpuram	bus_stop
5757830236	10.0568213	76.4568369	Vathimattom	bus_stop
5757830237	10.0589330	76.4594366	Bank Junction	bus_stop
5757830238	10.0515189	76.4492134	Chelakkulam	bus_stop
5757830239	10.0540438	76.4530939	Jai Bharath College	bus_stop
5757830240	10.0434350	76.4485546	Bhandarakkavala	bus_stop
5757830241	10.0305290	76.4488305	Double Paalam	bus_stop
5757830243	10.0387971	76.4501526	Kummanod	bus_stop
5757830244	10.0015346	76.4582844	Kadayirippu Bus Stop	bus_stop
5757830246	10.0108880	76.4556430	Engineering College Bus Stop	bus_stop
5757830247	9.9740280	76.4476030	Patham Mile Bus Stop	bus_stop
5757830250	10.0506459	76.4274615	Vilangu	bus_stop
5757830251	10.0211429	76.4285542	Millumpadi Bus Stop	bus_stop
5757830252	10.0358702	76.4231032	Njaralloor Bus Stop	bus_stop
5757830253	10.0338015	76.4300655	Njaralloor Bus Stop	bus_stop
5757830255	10.0051176	76.4401100	Pancode Junction	bus_stop
5757830256	10.0074969	76.4419958	Pulinchode Junction	bus_stop
5757830257	9.9993870	76.4409580	Iruppachira	bus_stop
5757830258	9.9827560	76.4423530	Ashramam Bus Stop	bus_stop
5757830260	10.0600190	76.4196200	Muri Vilangu Bus Stop	bus_stop
5757830261	10.0568080	76.4106610	Chemmalappady Bus Stop	bus_stop
5757830263	10.0366621	76.4162776	Molekkurish Bus Stop	bus_stop
5757830264	10.0403590	76.4136880	Sevana Padi	bus_stop
5757830266	10.0363469	76.4080082	Kizhakkambalam	bus_stop
5757830267	10.0308620	76.4080220	Achappan Kavala	bus_stop
5757830268	10.0176120	76.4022274	Morakkala Church	bus_stop
5757830269	10.0109670	76.4103590	Pailimukk Bus Stop	bus_stop
5757830270	9.9895643	76.4094615	Peechingachira	bus_stop
5757830271	9.9859156	76.4117488	Rajashree Kavala	bus_stop
5757830272	9.9903452	76.4209181	Kollappady	bus_stop
5757830274	9.9658500	76.4126630	Bible College Jn Bus Stop	bus_stop
5757830275	9.9733520	76.4177620	Pannikuzhy	bus_stop
5757830276	9.9636090	76.4071060	Varikoli	bus_stop
5757830277	10.0594810	76.3953945	Pukkattupady	bus_stop
5757830278	10.0283562	76.3932956	Wonderla	bus_stop
5757830279	10.0294759	76.3855902	Manakkakadavu Toll	bus_stop
5757830280	10.0296291	76.3897504	Pallithazham	bus_stop
5757830281	10.0012286	76.3944375	Padathikara	bus_stop
5757830282	10.0076020	76.3781810	Padathikkara Thuruth	bus_stop
5757830283	9.9843969	76.3955826	FACT Club	bus_stop
5757830284	9.9858864	76.3919432	Harimattam Ambalam	bus_stop
5757830285	9.9836258	76.3892634	Ambalamedu Post Office	bus_stop
5757830286	9.9779433	76.3849696	Kuzhikkad	bus_stop
5757830287	9.9945697	76.3964560	Chakku Company	bus_stop
5757830288	9.9552820	76.3960040	Panikkarupady Bus Stop	bus_stop
5757830289	9.9707313	76.3810613	HOC	bus_stop
5757830290	9.9691994	76.3783832	Cochin Refinery	bus_stop
5757830291	9.9754332	76.3813003	Jwalagiri	bus_stop
5757830292	10.0492144	76.3719935	Kuzhivelippady	bus_stop
5757830293	10.0151810	76.3635859	Infopark	bus_stop
5757830294	9.9565995	76.3655254	Kollanpady	bus_stop
5757830295	9.9626114	76.3578975	Makaliyam	bus_stop
5757830296	9.9635121	76.3742254	IOC	bus_stop
5757830297	9.9569239	76.3582950	Irumpanam Puthiya Road	bus_stop
5757830298	9.9592660	76.3671193	Chitrapuzha	bus_stop
5757830299	10.0491390	76.3405265	HMT Machine Tools	bus_stop
5757830300	10.0544913	76.3550784	HMT Colony	bus_stop
5757830301	10.0484109	76.3363118	Median	bus_stop
5757830303	10.0352989	76.3339983	Judgemukku	bus_stop
5757830304	10.0362500	76.3378980	Vallathol Padi	bus_stop
5757830306	10.0218242	76.3379308	Ambadimoola	bus_stop
5757830308	10.0129320	76.3416197	Akashavani Junction	bus_stop
5757830310	10.0061491	76.3450660	CSEZ	bus_stop
5757830311	10.0155226	76.3550279	Kuzhikattumoola Palli	bus_stop
5757830312	10.0017206	76.3495854	Chittethukara	bus_stop
5757830313	10.0038264	76.3470014	Adarsha Junction	bus_stop
5757830314	10.0002120	76.3341600	Palachuvadu Junction Bus Stop	bus_stop
5757830315	9.9982299	76.3507222	Chittethukara	bus_stop
5757830316	9.9955514	76.3516064	Rajagiri	bus_stop
5757830317	9.9826107	76.3524657	Indian Oil	bus_stop
5757830318	9.9770592	76.3539899	Vettikkavu	bus_stop
5757830319	9.9795120	76.3532007	BPCL	bus_stop
5757830521	9.9730249	76.3364359	Mathoor Junction	bus_stop
5757830523	9.9582171	76.3431309	Azad Junction	bus_stop
5757830524	9.9749361	76.3545653	Kadathu Kadavu	bus_stop
5757830525	9.9653368	76.3401917	Puthiya Road Junction	bus_stop
5757830526	9.9707730	76.3376072	Illikkappady	bus_stop
5757830527	9.9623991	76.3413903	Pottayil	bus_stop
5757830529	10.0538987	76.3280142	Govt ITI	bus_stop
5757830531	10.0442680	76.3246380	CUSAT Main Office Bus Stop	bus_stop
5757830534	10.0490468	76.3190748	South Kalamassery	bus_stop
5757830535	10.0381928	76.3154373	Pathadipalam	bus_stop
5757830536	10.0332828	76.3129139	Koonamthai	bus_stop
5757830537	10.0275960	76.3156074	Club Junction	bus_stop
5757830539	10.0318049	76.3218034	Thykkavu	bus_stop
5757830540	10.0391020	76.3278030	University Ground Bus Stop	bus_stop
5757830541	10.0100640	76.3111520	Aarow Global Business Solutions	bus_stop
5757830542	10.0076352	76.3158601	Padivattom	bus_stop
5757830543	10.0045621	76.3132997	Pipeline Junction	bus_stop
5757830544	10.0126008	76.3266293	Vazhakkala	bus_stop
5757830545	10.0134851	76.3305745	Colony Junction	bus_stop
5757830546	10.0141336	76.3328697	Padamugal	bus_stop
5757830547	10.0075970	76.3329950	Satellite Bus Stop	bus_stop
5757830548	9.9959111	76.3256509	Vennala School Junction	bus_stop
5757830549	9.9874521	76.3160497	Vaishali	bus_stop
5757830550	9.9815070	76.3322190	Kappattikavu	bus_stop
5757830551	9.9926588	76.3151349	Puthiya Road Bypass Junction	bus_stop
5757830552	9.9829168	76.3126223	Kuthappady	bus_stop
5757830554	9.9806411	76.3132987	Anjumuri	bus_stop
5757830555	9.9834288	76.3310033	Puthenkulangara Shiva Temple	bus_stop
5757830556	9.9590607	76.3183817	Thykoodam	bus_stop
5757830558	9.9633059	76.3190876	Sub Station	bus_stop
5757830560	9.9609871	76.3218673	OEN	bus_stop
5781032591	11.3612592	75.9103776	Koduvally Bustand	
5781069528	11.3599944	75.9190103	Mukkilanghadi Bus Stop	bus_stop
5781073636	11.3584072	75.9129406	Market Koduvally	bus_stop
5781073637	11.3604504	75.9155233	Periyamthode	bus_stop
5781085475	11.3635237	75.9233566	Othiyooth	bus_stop
5781089163	11.3691396	75.9318141	kaav	bus_stop
5781090707	11.3663662	75.9260612	Muttambhalam	bus_stop
5781103476	11.3692469	75.9350143	Manipuram bus stop	bus_stop
5781103477	11.3624622	75.9329621	Kareettiparamp	bus_stop
5781106848	11.3580281	75.9337532	noonikkara	bus_stop
5781111468	11.3549448	75.9328301		bus_stop
5781116277	11.3491944	75.9292593	Karuvanpoyil	bus_stop
5781116278	11.3449632	75.9252514	Pull Paramp Mukk	bus_stop
5781126429	11.3388928	75.9253205	School Mukk	bus_stop
5781130640	11.3069695	75.8805360	Market Kunnamangalam	bus_stop
5781137079	11.3044203	75.8702383	Markaz	bus_stop
5781137080	11.3020480	75.8623616	Karanthur	bus_stop
5781147248	11.2973601	75.8622439	Vrindhavan	bus_stop
5781147249	11.2932991	75.8631186	Kolaithazham	bus_stop
5781147250	11.2864214	75.8591982	Mundikkal Tazham	bus_stop
5781157107	11.2852624	75.8556411	Vayal Stop	bus_stop
5781158695	11.2826536	75.8529592	Mayanad Mill	bus_stop
5781158696	11.2822804	75.8506470	Mayanad School	bus_stop
5781158697	11.2812721	75.8445006	Ozhukkara	bus_stop
5781179181	11.2714511	75.8382894	Medical College Towards Karanthur	bus_stop
5781183305	11.2712299	75.8365985	Medical College Toward Calicut	bus_stop
5781423285	11.2695402	75.8249128	Chevayoor	bus_stop
5781426326	11.2607027	75.8084973	Pottammal	bus_stop
5781426327	11.2583556	75.7916686	Arayidath Palam	bus_stop
5781426987	11.2592603	75.7869961		bus_stop
5781426988	11.2550911	75.7808935	Mananchira	bus_stop
5781509903	11.2587647	75.7867366	Towards Kannur	bus_stop
5781509904	11.2584390	75.7864896	Toward Balussery	bus_stop
5781509905	11.2588957	75.7870808	Towards Palakkad	bus_stop
5781509906	11.2584747	75.7870605	Towards Manjeri	bus_stop
5781515442	11.3589037	75.9109384	Tazhe Koduvally	bus_stop
5786500577	11.3387031	75.9238313	Eranjikkoth	bus_stop
5786500579	11.3354998	75.9218253	Vayal Peedika	bus_stop
5786500580	11.3338258	75.9215435	Kaakkaeri	bus_stop
5786500601	11.3302938	75.9178058	Parammel	bus_stop
5786500602	11.3273464	75.9162593	Pillassery School	bus_stop
5786500620	11.3277094	75.9127057	West Pillassery	bus_stop
5786500621	11.3270808	75.9102427	Pothaala	bus_stop
5786500622	11.3249375	75.9071105	Vazha Paramp	bus_stop
5786500633	11.3233687	75.9034258	Kalarikkandi	bus_stop
5786500640	11.3200254	75.9033181	Kottaram	bus_stop
